pair_id,positive_prompt_id,negative_prompt_id,positive_role,negative_role,domain,split,outcome_valence,amount_bucket,risk_context,behavior_target,direction_norm
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_003__p2,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_003__p2__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__large__none__paired__part_003__p2__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,large,none,none,645.43798828125
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_001__pair1,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_001__pair1__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_001__pair1__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,medium,none,none,467.26470947265625
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_001__pair2,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_001__pair2__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_001__pair2__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,medium,none,none,368.3006286621094
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_002__pair1,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_002__pair1__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_002__pair1__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,medium,none,none,488.3685302734375
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_002__pair2,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_002__pair2__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_002__pair2__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,medium,none,none,459.4653625488281
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_003__pair1,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_003__pair1__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_003__pair1__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,medium,none,none,366.5618591308594
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_003__pair2,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_003__pair2__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__medium__none__paired__part_003__pair2__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,medium,none,none,594.4673461914062
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair1,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair1__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair1__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,small,none,none,462.3530578613281
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair2,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair2__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_001__pair2__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,small,none,none,434.3539733886719
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair1,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair1__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair1__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,small,none,none,413.751953125
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair2,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair2__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_002__pair2__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,small,none,none,469.3355407714844
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair1,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair1__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair1__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,small,none,none,471.3786315917969
realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair2,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair2__realized_closed,realization_vector_generation_v1__gpt54__direction_realization_money__direction_train__finance_investments__none__neutral__paired__loss__small__none__paired__part_003__pair2__paper_open,realized_closed,paper_open,finance_investments,direction_train,loss,small,none,none,529.934814453125
