dataset,pair_id,split,domain,outcome_valence,amount_bucket,source_llm,projection_delta,correct_direction
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__large__none__paired__part_001__budget1,direction_val,budget_spending,neutral,large,gpt54,354.720703125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__large__none__paired__part_001__budget2,direction_val,budget_spending,neutral,large,gpt54,95.34375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__large__none__paired__part_002__p1,direction_val,budget_spending,neutral,large,gpt54,421.349609375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__large__none__paired__part_002__p2,direction_val,budget_spending,neutral,large,gpt54,408.8203125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__large__none__paired__part_003__budget_hold_buy,direction_val,budget_spending,neutral,large,gpt54,236.8046875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__large__none__paired__part_003__budget_pending_rebate,direction_val,budget_spending,neutral,large,gpt54,647.337890625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__medium__none__paired__part_001__bonuspurchase,direction_val,budget_spending,neutral,medium,gpt54,100.060546875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__medium__none__paired__part_001__rentdeposit,direction_val,budget_spending,neutral,medium,gpt54,573.970703125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__medium__none__paired__part_002__p1,direction_val,budget_spending,neutral,medium,gpt54,793.599609375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__medium__none__paired__part_002__p2,direction_val,budget_spending,neutral,medium,gpt54,336.1875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__medium__none__paired__part_003__pair1,direction_val,budget_spending,neutral,medium,gpt54,387.181640625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__medium__none__paired__part_003__pair2,direction_val,budget_spending,neutral,medium,gpt54,-37.408203125,False
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__small__none__paired__part_001__p1,direction_val,budget_spending,neutral,small,gpt54,-316.4765625,False
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__small__none__paired__part_001__p2,direction_val,budget_spending,neutral,small,gpt54,727.4921875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__small__none__paired__part_002__rentrefund,direction_val,budget_spending,neutral,small,gpt54,644.0703125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__small__none__paired__part_002__workbonus,direction_val,budget_spending,neutral,small,gpt54,159.529296875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__small__none__paired__part_003__p1,direction_val,budget_spending,neutral,small,gpt54,582.3203125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__budget_spending__none__neutral__paired__neutral__small__none__paired__part_003__p2,direction_val,budget_spending,neutral,small,gpt54,275.79296875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_001__p1,direction_val,compensation_bonus,gain,large,gpt54,0.556640625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_001__p2,direction_val,compensation_bonus,gain,large,gpt54,339.7734375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_002__bonus_hold_post,direction_val,compensation_bonus,gain,large,gpt54,133.033203125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_002__yearend_bonus_pending_received,direction_val,compensation_bonus,gain,large,gpt54,212.068359375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__bonus_pending_paid,direction_val,compensation_bonus,gain,large,gpt54,809.904296875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__large__none__paired__part_003__yearend_bonus_announced_received,direction_val,compensation_bonus,gain,large,gpt54,550.810546875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_001__bonus_hold_post,direction_val,compensation_bonus,gain,medium,gpt54,415.4375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_001__bonus_pending_paid,direction_val,compensation_bonus,gain,medium,gpt54,414.275390625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_002__bonus_hold_paid,direction_val,compensation_bonus,gain,medium,gpt54,256.7734375,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_002__retention_award_vested,direction_val,compensation_bonus,gain,medium,gpt54,312.66796875,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_003__bonus_pending_paid,direction_val,compensation_bonus,gain,medium,gpt54,576.48828125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__medium__none__paired__part_003__retention_accrued_received,direction_val,compensation_bonus,gain,medium,gpt54,406.50390625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_001__bonus_pending_posted,direction_val,compensation_bonus,gain,small,gpt54,581.73828125,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_001__bonus_shares_sold,direction_val,compensation_bonus,gain,small,gpt54,604.015625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_002__bonus_stock,direction_val,compensation_bonus,gain,small,gpt54,316.9765625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_002__yearend_bonus,direction_val,compensation_bonus,gain,small,gpt54,206.525390625,True
original,realization_vector_generation_v1__gpt54__direction_realization_money__direction_val__compensation_bonus__none__neutral__paired__gain__small__none__paired__part_003__bonus_payment,direction_val,compensation_bonus,gain,small,gpt54,323.330078125,True
