prompt_id,projection,token_count,split,pair_id,pair_role,domain,realization_frame,outcome_valence,amount_bucket,risk_context,behavior_target,source_llm
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_002__pair1__paper_open,-26496.466796875,83,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_002__pair1,paper_open,casino_gambling,paper_open,gain,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_002__pair1__realized_closed,-26456.361328125,83,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_002__pair1,realized_closed,casino_gambling,realized_closed,gain,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_002__pair2__paper_open,-26988.150390625,78,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_002__pair2,paper_open,casino_gambling,paper_open,gain,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_002__pair2__realized_closed,-27183.099609375,81,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_002__pair2,realized_closed,casino_gambling,realized_closed,gain,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_003__pair1__paper_open,-27018.029296875,99,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_003__pair1,paper_open,casino_gambling,paper_open,gain,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_003__pair1__realized_closed,-26848.93359375,98,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_003__pair1,realized_closed,casino_gambling,realized_closed,gain,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_003__pair2__paper_open,-27261.326171875,91,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_003__pair2,paper_open,casino_gambling,paper_open,gain,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_003__pair2__realized_closed,-27033.666015625,96,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__gain__small__none__paired__part_003__pair2,realized_closed,casino_gambling,realized_closed,gain,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_001__pair1__paper_open,-26697.912109375,89,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_001__pair1,paper_open,casino_gambling,paper_open,loss,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_001__pair1__realized_closed,-26547.353515625,91,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_001__pair1,realized_closed,casino_gambling,realized_closed,loss,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_001__pair2__paper_open,-26753.134765625,88,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_001__pair2,paper_open,casino_gambling,paper_open,loss,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_001__pair2__realized_closed,-26573.408203125,90,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_001__pair2,realized_closed,casino_gambling,realized_closed,loss,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_002__pair1__paper_open,-27164.32421875,95,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_002__pair1,paper_open,casino_gambling,paper_open,loss,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_002__pair1__realized_closed,-27057.896484375,101,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_002__pair1,realized_closed,casino_gambling,realized_closed,loss,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_002__pair2__paper_open,-27259.046875,100,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_002__pair2,paper_open,casino_gambling,paper_open,loss,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_002__pair2__realized_closed,-26943.103515625,96,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_002__pair2,realized_closed,casino_gambling,realized_closed,loss,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_003__pair1__paper_open,-26388.279296875,83,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_003__pair1,paper_open,casino_gambling,paper_open,loss,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_003__pair1__realized_closed,-26277.443359375,85,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_003__pair1,realized_closed,casino_gambling,realized_closed,loss,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_003__pair2__paper_open,-26388.0390625,87,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_003__pair2,paper_open,casino_gambling,paper_open,loss,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_003__pair2__realized_closed,-26341.234375,88,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__loss__small__none__paired__part_003__pair2,realized_closed,casino_gambling,realized_closed,loss,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__neutral__small__none__paired__part_001__pair1__paper_open,-26720.341796875,84,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__neutral__small__none__paired__part_001__pair1,paper_open,casino_gambling,paper_open,neutral,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__neutral__small__none__paired__part_001__pair1__realized_closed,-26779.189453125,88,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__neutral__small__none__paired__part_001__pair1,realized_closed,casino_gambling,realized_closed,neutral,small,gambling_choice,wager_and_machine_risk,gpt54
realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__neutral__small__none__paired__part_001__pair2__paper_open,-27048.494140625,87,behavior_eval,realization_vector_generation_v1__gpt54__behavior_realization_casino__behavior_eval__casino_gambling__none__neutral__paired__neutral__small__none__paired__part_001__pair2,paper_open,casino_gambling,paper_open,neutral,small,gambling_choice,wager_and_machine_risk,gpt54
