prompt_id,prompt_text,prompt_family,source,source_llm,source_model,generation_cell_id,generation_batch_id,domain,concept_axis,emotion,emotion_intensity,risk_orientation,risk_intensity,casino_context,realization_frame,outcome_valence,behavior_target,control_type,contrast_role,variant_id,model_temperature,model_seed,expected_feature,notes
final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive__casino6,"Read the following short scenario.

Scenario:
Near the baccarat table, a visitor watches the dealer reveal cards slowly, then signals to increase their stake, muscles tensed but movements deliberate.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,mini,openai/gpt-4.1-mini,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_seeking__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_seeking,medium,present,none,none,none,none,positive,casino6,0.85,7,casino_emotion_plus_risk,Temptation conveyed by focused anticipation on card reveal; risk-seeking implied via increasing stake with controlled yet tense body language.
final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive__a,"Read the following short scenario.

Scenario:
A player hesitates at the blackjack table after winning two small hands but with only $50 left from an initial $200. The dealer offers a new side bet that could double the pot, but the player weighs the chances carefully before deciding whether to place it.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,mini,openai/gpt-4.1-mini,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_avoidance,medium,present,none,none,none,none,positive,a,0.85,7,casino_emotion_plus_risk,Combines moderate temptation by small wins and risk avoidance with a side bet decision; clear separation of emotion and risk orientation.
final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive__b,"Read the following short scenario.

Scenario:
An individual watches the roulette wheel spin with a modest stack of chips. Despite the allure of a potential jackpot, they choose to place a conservative bet on red, avoiding bets with higher payouts but greater volatility.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,mini,openai/gpt-4.1-mini,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_avoidance,medium,present,none,none,none,none,positive,b,0.85,7,casino_emotion_plus_risk,Temptation implied by jackpot allure; risk avoidance emphasized by conservative betting choice; roulette context.
final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive__c,"Read the following short scenario.

Scenario:
After several rounds on a slot machine, a gambler notices the payout meter rising slowly. With $80 left, they consider whether to keep playing or cash out, opting to limit losses by setting a small wager for the next spin.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,mini,openai/gpt-4.1-mini,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_avoidance,medium,present,none,none,none,none,positive,c,0.85,7,casino_emotion_plus_risk,"Evokes temptation through rising payout meter, risk avoidance through small wager; slot machine context."
final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive__d,"Read the following short scenario.

Scenario:
At the craps table, a player with a $100 bankroll observes the ongoing rolls and decides to place a modest pass line bet instead of riskier proposition bets, carefully monitoring the odds to avoid large losses.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,mini,openai/gpt-4.1-mini,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_avoidance,medium,present,none,none,none,none,positive,d,0.85,7,casino_emotion_plus_risk,Moderate temptation via table excitement; risk avoidance shown by conservative pass line bet choice; craps context.
final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive__e,"Read the following short scenario.

Scenario:
A visitor to the casino notes the flashing lights of the poker machines but chooses to enter the card room instead. With $150 available, they stick to low-stake games and avoid high-risk raises.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,mini,openai/gpt-4.1-mini,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_avoidance,medium,present,none,none,none,none,positive,e,0.85,7,casino_emotion_plus_risk,"Temptation suggested by flashy slot machines, but risk avoidance indicated by choice of low-stake poker; varied gaming context."
final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive__f,"Read the following short scenario.

Scenario:
Near closing time, a gambler with only $40 remaining contemplates a final bet on baccarat. They decide against the risky tie bet, placing a small wager on the banker to limit potential losses.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,mini,openai/gpt-4.1-mini,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__temptation__risk_avoidance__none__none__none__positive,casino,emotion_risk,temptation,medium,risk_avoidance,medium,present,none,none,none,none,positive,f,0.85,7,casino_emotion_plus_risk,"Moderate temptation near closing, concrete resource constraint; risk avoidance in choosing safer banker bet; baccarat context."
final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive__casino_anxious_riskseek_01,"Read the following short scenario.

Scenario:
He scans the roulette wheel as he holds a stack of chips, feeling the tension rise with each spin. Despite uncertain odds, he places a sizeable bet on red, drawn by the thrill of a bold move even as the outcome hangs in the balance.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,mini,openai/gpt-4.1-mini,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive,casino,emotion_risk,anxiety,medium,risk_seeking,medium,present,none,none,none,none,positive,casino_anxious_riskseek_01,0.85,7,casino_emotion_plus_risk,Medium anxiety evoked by tension and uncertainty; medium risk seeking shown by sizeable bet on roulette.
final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive__casino_anxious_riskseek_02,"Read the following short scenario.

Scenario:
She watches the slot machine reels slowly stop, hoping for a winning combination. Though uneasy about the dwindling credits, she decides to increase the wager, chasing a larger jackpot despite the chance of losing more.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,mini,openai/gpt-4.1-mini,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive,casino,emotion_risk,anxiety,medium,risk_seeking,medium,present,none,none,none,none,positive,casino_anxious_riskseek_02,0.85,7,casino_emotion_plus_risk,Anxiety implied through 'hoping' and 'uneasy' situation; risk seeking via increased wager despite potential losses.
final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive__casino_anxious_riskseek_03,"Read the following short scenario.

Scenario:
At the poker table, he glances nervously at his modest chip pile. Despite the pressure, he raises aggressively, attempting to force opponents to fold and capitalize on the growing pot.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,mini,openai/gpt-4.1-mini,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive,casino,emotion_risk,anxiety,medium,risk_seeking,medium,present,none,none,none,none,positive,casino_anxious_riskseek_03,0.85,7,casino_emotion_plus_risk,Nervousness implied by 'glances nervously'; risk seeking shown by aggressive raise to enlarge pot.
final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive__casino_anxious_riskseek_04,"Read the following short scenario.

Scenario:
She counts the remaining credits on her blackjack terminal, uneasy about the slim margin for error. Choosing to double down, she risks more to recover potential losses, eyes fixed on the dealer's upcard.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,mini,openai/gpt-4.1-mini,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive,casino,emotion_risk,anxiety,medium,risk_seeking,medium,present,none,none,none,none,positive,casino_anxious_riskseek_04,0.85,7,casino_emotion_plus_risk,Unease suggested by 'uneasy about slim margin'; risk seeking through doubling down in blackjack.
final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive__casino_anxious_riskseek_05,"Read the following short scenario.

Scenario:
During the baccarat game, he fidgets, feeling unsettled by the uncertain streak. Still, he bets heavily on the Player side again, hoping the odds will finally swing in his favor.

Do not answer yet. Continue processing the scenario.",final_casino_mixed,openrouter_generated,mini,openai/gpt-4.1-mini,casino_mixed_emotion_risk,final_inference_prompt_generation_v1__mini__casino_mixed_emotion_risk__anxiety__risk_seeking__none__none__none__positive,casino,emotion_risk,anxiety,medium,risk_seeking,medium,present,none,none,none,none,positive,casino_anxious_riskseek_05,0.85,7,casino_emotion_plus_risk,Unsettled feeling conveyed; risk seeking expressed by heavy repeated bet despite risk.
